# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2222683	2223570	-	WP_013404004.1	WP_013404004.1		stage 0 sporulation family protein			CALHY_RS10905	888	295	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2223578	2224540	-							CALHY_RS10910	963		old_locus_tag=Calhy_2154
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2223578	2224540	-	WP_013404005.1	WP_013404005.1		DNA polymerase III subunit			CALHY_RS10910	963	320	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2224567	2225013	-							CALHY_RS10915	447		old_locus_tag=Calhy_2155
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2224567	2225013	-	WP_013404006.1	WP_013404006.1		YaaR family protein			CALHY_RS10915	447	148	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2225040	2225369	-							CALHY_RS10920	330		old_locus_tag=Calhy_2156
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2225040	2225369	-	WP_013404007.1	WP_013404007.1		cyclic-di-AMP receptor			CALHY_RS10920	330	109	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2225427	2226059	-					tmk		CALHY_RS10925	633		old_locus_tag=Calhy_2157
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2225427	2226059	-	WP_013404008.1	WP_013404008.1		dTMP kinase	tmk		CALHY_RS10925	633	210	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2226046	2227440	-							CALHY_RS10930	1395		old_locus_tag=Calhy_2158
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2226046	2227440	-	WP_238524529.1	WP_238524529.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CALHY_RS10930	1395	464	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2227400	2227957	-							CALHY_RS10935	558		old_locus_tag=Calhy_2159
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2227400	2227957	-	WP_013404010.1	WP_013404010.1		FumA C-terminus/TtdB family hydratase beta subunit			CALHY_RS10935	558	185	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2228076	2228249	-							CALHY_RS10940	174		old_locus_tag=Calhy_2160
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2228076	2228249	-	WP_013404011.1	WP_013404011.1		4Fe-4S binding protein			CALHY_RS10940	174	57	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2228406	2229017	+					safA		CALHY_RS10945	612		old_locus_tag=Calhy_2161
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2228406	2229017	+	WP_013404012.1	WP_013404012.1		SafA/ExsA family spore coat assembly protein	safA		CALHY_RS10945	612	203	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2229381	2230148	+							CALHY_RS10950	768		old_locus_tag=Calhy_2162
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2229381	2230148	+	WP_013404013.1	WP_013404013.1		hypothetical protein			CALHY_RS10950	768	255	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2230361	2231941	-					cimA		CALHY_RS10955	1581		old_locus_tag=Calhy_2163
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2230361	2231941	-	WP_013404014.1	WP_013404014.1		citramalate synthase	cimA		CALHY_RS10955	1581	526	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2232034	2232198	-							CALHY_RS13760	165		old_locus_tag=Calhy_2164
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2232034	2232198	-	WP_013404015.1	WP_013404015.1		hypothetical protein			CALHY_RS13760	165	54	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2232279	2233802	-							CALHY_RS10960	1524		old_locus_tag=Calhy_2165
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2232279	2233802	-	WP_013404016.1	WP_013404016.1		2-isopropylmalate synthase			CALHY_RS10960	1524	507	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2233819	2234820	-					ilvC		CALHY_RS10965	1002		old_locus_tag=Calhy_2166
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2233819	2234820	-	WP_013404017.1	WP_013404017.1		ketol-acid reductoisomerase	ilvC		CALHY_RS10965	1002	333	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2234823	2235335	-					ilvN		CALHY_RS10970	513		old_locus_tag=Calhy_2167
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2234823	2235335	-	WP_013404018.1	WP_013404018.1		acetolactate synthase small subunit	ilvN		CALHY_RS10970	513	170	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2235386	2236993	-					ilvB		CALHY_RS10975	1608		old_locus_tag=Calhy_2168
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2235386	2236993	-	WP_013404019.1	WP_013404019.1		biosynthetic-type acetolactate synthase large subunit	ilvB		CALHY_RS10975	1608	535	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2237167	2237961	-							CALHY_RS10980	795		old_locus_tag=Calhy_2169
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2237167	2237961	-	WP_013404020.1	WP_013404020.1		SDR family NAD(P)-dependent oxidoreductase			CALHY_RS10980	795	264	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2238097	2238345	-							CALHY_RS10985	249		old_locus_tag=Calhy_2170
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2238097	2238345	-	WP_013404021.1	WP_013404021.1		Txe/YoeB family addiction module toxin			CALHY_RS10985	249	82	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2238330	2238587	-							CALHY_RS10990	258		old_locus_tag=Calhy_2171
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2238330	2238587	-	WP_013404022.1	WP_013404022.1		type II toxin-antitoxin system Phd/YefM family antitoxin			CALHY_RS10990	258	85	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2238629	2239417	-							CALHY_RS10995	789		old_locus_tag=Calhy_2172
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2238629	2239417	-	WP_013404023.1	WP_013404023.1		MBL fold metallo-hydrolase			CALHY_RS10995	789	262	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2239473	2240288	-							CALHY_RS11000	816		old_locus_tag=Calhy_2173
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2239473	2240288	-	WP_013404024.1	WP_013404024.1		amidohydrolase family protein			CALHY_RS11000	816	271	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2240459	2240953	+							CALHY_RS11005	495		old_locus_tag=Calhy_2174
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2240459	2240953	+	WP_013404025.1	WP_013404025.1		ferritin family protein			CALHY_RS11005	495	164	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2241112	2242497	+							CALHY_RS11010	1386		old_locus_tag=Calhy_2175
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2241112	2242497	+	WP_013404026.1	WP_013404026.1		aspartate ammonia-lyase			CALHY_RS11010	1386	461	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2242525	2243736	+					hydF		CALHY_RS11015	1212		old_locus_tag=Calhy_2176
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2242525	2243736	+	WP_013404027.1	WP_013404027.1		[FeFe] hydrogenase H-cluster maturation GTPase HydF	hydF		CALHY_RS11015	1212	403	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2243783	2244517	-							CALHY_RS11020	735		old_locus_tag=Calhy_2177
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2243783	2244517	-	WP_013404028.1	WP_013404028.1		SIMPL domain-containing protein			CALHY_RS11020	735	244	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2244608	2245177	-							CALHY_RS11025	570		old_locus_tag=Calhy_2178
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2244608	2245177	-	WP_013404029.1	WP_013404029.1		hypothetical protein			CALHY_RS11025	570	189	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2245304	2246122	-							CALHY_RS11030	819		old_locus_tag=Calhy_2179
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2245304	2246122	-	WP_013404030.1	WP_013404030.1		GNAT family N-acetyltransferase			CALHY_RS11030	819	272	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2246469	2246969	-							CALHY_RS11035	501		old_locus_tag=Calhy_2180
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2246469	2246969	-	WP_013404031.1	WP_013404031.1		hypothetical protein			CALHY_RS11035	501	166	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2247078	2247590	-							CALHY_RS11040	513		old_locus_tag=Calhy_2181
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2247078	2247590	-	WP_013404032.1	WP_013404032.1		transcription repressor NadR			CALHY_RS11040	513	170	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2248209	2248517	-							CALHY_RS11045	309		old_locus_tag=Calhy_2182
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2248209	2248517	-	WP_013404033.1	WP_013404033.1		hypothetical protein			CALHY_RS11045	309	102	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2248623	2250815	-							CALHY_RS11050	2193		old_locus_tag=Calhy_2183
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2248623	2250815	-	WP_013404034.1	WP_013404034.1		alpha-galactosidase			CALHY_RS11050	2193	730	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2250964	2251146	-							CALHY_RS11055	183		old_locus_tag=Calhy_2184
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2250964	2251146	-	WP_041723200.1	WP_041723200.1		hypothetical protein			CALHY_RS11055	183	60	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2251823	2253277	-							CALHY_RS11060	1455		old_locus_tag=Calhy_2186
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2251823	2253277	-	WP_013404035.1	WP_013404035.1		glycoside hydrolase family 32 protein			CALHY_RS11060	1455	484	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2253301	2254125	-							CALHY_RS11065	825		old_locus_tag=Calhy_2187
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2253301	2254125	-	WP_013404036.1	WP_013404036.1		carbohydrate ABC transporter permease			CALHY_RS11065	825	274	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2254126	2255001	-							CALHY_RS11070	876		old_locus_tag=Calhy_2188
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2254126	2255001	-	WP_013404037.1	WP_013404037.1		sugar ABC transporter permease			CALHY_RS11070	876	291	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2255080	2256381	-							CALHY_RS11075	1302		old_locus_tag=Calhy_2189
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2255080	2256381	-	WP_013404038.1	WP_013404038.1		ABC transporter substrate-binding protein			CALHY_RS11075	1302	433	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2256619	2257596	+							CALHY_RS11080	978		old_locus_tag=Calhy_2190
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2256619	2257596	+	WP_013404039.1	WP_013404039.1		LacI family DNA-binding transcriptional regulator			CALHY_RS11080	978	325	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2257614	2258366	+					cas6		CALHY_RS11085	753		old_locus_tag=Calhy_2191
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2257614	2258366	+	WP_041723453.1	WP_041723453.1		CRISPR-associated endoribonuclease Cas6	cas6		CALHY_RS11085	753	250	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2258388	2260148	+							CALHY_RS11090	1761		old_locus_tag=Calhy_2192
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2258388	2260148	+	WP_013404041.1	WP_013404041.1		ABC transporter ATP-binding protein/permease			CALHY_RS11090	1761	586	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2260153	2261175	+							CALHY_RS11095	1023		old_locus_tag=Calhy_2193
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2260153	2261175	+	WP_013404042.1	WP_013404042.1		aldo/keto reductase			CALHY_RS11095	1023	340	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2261356	2264775	+							CALHY_RS11100	3420		old_locus_tag=Calhy_2194
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2261356	2264775	+	WP_013404043.1	WP_013404043.1		SNF2-related protein			CALHY_RS11100	3420	1139	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2265262	2266032	-							CALHY_RS11105	771		old_locus_tag=Calhy_2196
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2265262	2266032	-	WP_013404044.1	WP_013404044.1		DeoR/GlpR family DNA-binding transcription regulator			CALHY_RS11105	771	256	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2266132	2268798	-							CALHY_RS11110	2667		old_locus_tag=Calhy_2197
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2266132	2268798	-	WP_013404045.1	WP_013404045.1		alpha-L-rhamnosidase			CALHY_RS11110	2667	888	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2268826	2269656	-							CALHY_RS11115	831		old_locus_tag=Calhy_2198
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2268826	2269656	-	WP_013404046.1	WP_013404046.1		carbohydrate ABC transporter permease			CALHY_RS11115	831	276	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2269656	2270522	-							CALHY_RS11120	867		old_locus_tag=Calhy_2199
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2269656	2270522	-	WP_013404047.1	WP_013404047.1		sugar ABC transporter permease			CALHY_RS11120	867	288	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2270720	2272054	-							CALHY_RS11125	1335		old_locus_tag=Calhy_2200
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2270720	2272054	-	WP_013404048.1	WP_013404048.1		extracellular solute-binding protein			CALHY_RS11125	1335	444	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2272195	2273100	-							CALHY_RS11130	906		old_locus_tag=Calhy_2201
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2272195	2273100	-	WP_013404049.1	WP_013404049.1		dihydrodipicolinate synthase family protein			CALHY_RS11130	906	301	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2273124	2273840	-							CALHY_RS11135	717		old_locus_tag=Calhy_2202
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2273124	2273840	-	WP_013404050.1	WP_013404050.1		FadR family transcriptional regulator			CALHY_RS11135	717	238	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2273944	2274852	-					dapA		CALHY_RS11140	909		old_locus_tag=Calhy_2203
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2273944	2274852	-	WP_013404051.1	WP_013404051.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA		CALHY_RS11140	909	302	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2275373	2275849	+					smpB		CALHY_RS11145	477		old_locus_tag=Calhy_2204
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2275373	2275849	+	WP_013404052.1	WP_013404052.1		SsrA-binding protein SmpB	smpB		CALHY_RS11145	477	158	
gene	tmRNA	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2275850	2276214	+					ssrA		CALHY_RS13470	365		old_locus_tag=Calhy_R0055
tmRNA		GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2275850	2276214	+				transfer-messenger RNA	ssrA		CALHY_RS13470	365		
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2276243	2277100	-							CALHY_RS11150	858		old_locus_tag=Calhy_2205
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2276243	2277100	-	WP_013404053.1	WP_013404053.1		hypothetical protein			CALHY_RS11150	858	285	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2277128	2278468	-							CALHY_RS11155	1341		old_locus_tag=Calhy_2206
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2277128	2278468	-	WP_013404054.1	WP_013404054.1		sugar transferase			CALHY_RS11155	1341	446	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2278485	2279708	-							CALHY_RS11160	1224		old_locus_tag=Calhy_2207
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2278485	2279708	-	WP_013404055.1	WP_013404055.1		glycosyltransferase family 4 protein			CALHY_RS11160	1224	407	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2279970	2282405	+							CALHY_RS11165	2436		old_locus_tag=Calhy_2208
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2279970	2282405	+	WP_013404056.1	WP_013404056.1		glycosyl transferase			CALHY_RS11165	2436	811	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2282431	2284803	+							CALHY_RS11170	2373		old_locus_tag=Calhy_2209
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2282431	2284803	+	WP_013404057.1	WP_013404057.1		glycosyl transferase			CALHY_RS11170	2373	790	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2285044	2286402	+							CALHY_RS11175	1359		old_locus_tag=Calhy_2210
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2285044	2286402	+	WP_013404058.1	WP_013404058.1		GH1 family beta-glucosidase			CALHY_RS11175	1359	452	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2286432	2286914	-							CALHY_RS11180	483		old_locus_tag=Calhy_2211
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2286432	2286914	-	WP_013404059.1	WP_013404059.1		methylated-DNA--[protein]-cysteine S-methyltransferase			CALHY_RS11180	483	160	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2286934	2287317	-							CALHY_RS11185	384		old_locus_tag=Calhy_2212
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2286934	2287317	-	WP_013404060.1	WP_013404060.1		DUF1232 domain-containing protein			CALHY_RS11185	384	127	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2287332	2288687	-					rlmD		CALHY_RS11190	1356		old_locus_tag=Calhy_2213
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2287332	2288687	-	WP_013404061.1	WP_013404061.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		CALHY_RS11190	1356	451	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2288851	2290116	+							CALHY_RS11195	1266		old_locus_tag=Calhy_2214
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2288851	2290116	+	WP_013404062.1	WP_013404062.1		hypothetical protein			CALHY_RS11195	1266	421	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2290177	2290593	-							CALHY_RS11200	417		old_locus_tag=Calhy_2215
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2290177	2290593	-	WP_013404063.1	WP_013404063.1		bacteriohemerythrin			CALHY_RS11200	417	138	
gene	tRNA	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2290900	2290988	-							CALHY_RS11205	89		old_locus_tag=Calhy_R0056
tRNA		GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2290900	2290988	-				tRNA-Leu			CALHY_RS11205	89		anticodon=CAA
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2291217	2292362	+							CALHY_RS11210	1146		old_locus_tag=Calhy_2216
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2291217	2292362	+	WP_013404064.1	WP_013404064.1		DUF58 domain-containing protein			CALHY_RS11210	1146	381	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2292440	2294917	-					pulA		CALHY_RS11215	2478		old_locus_tag=Calhy_2217
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2292440	2294917	-	WP_013404065.1	WP_013404065.1		type I pullulanase	pulA		CALHY_RS11215	2478	825	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2295106	2296755	+							CALHY_RS11220	1650		old_locus_tag=Calhy_2218
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2295106	2296755	+	WP_041723456.1	WP_041723456.1		EAL domain-containing protein			CALHY_RS11220	1650	549	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2296769	2297212	-					rimI		CALHY_RS11225	444		old_locus_tag=Calhy_2219
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2296769	2297212	-	WP_013404067.1	WP_013404067.1		ribosomal protein S18-alanine N-acetyltransferase	rimI		CALHY_RS11225	444	147	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2297209	2297874	-					tsaB		CALHY_RS11230	666		old_locus_tag=Calhy_2220
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2297209	2297874	-	WP_013404068.1	WP_013404068.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		CALHY_RS11230	666	221	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2297855	2298328	-					tsaE		CALHY_RS11235	474		old_locus_tag=Calhy_2221
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2297855	2298328	-	WP_013404069.1	WP_013404069.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		CALHY_RS11235	474	157	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2298348	2299514	-							CALHY_RS11240	1167		old_locus_tag=Calhy_2222
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2298348	2299514	-	WP_013404070.1	WP_013404070.1		amidohydrolase			CALHY_RS11240	1167	388	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2299550	2301028	-							CALHY_RS11245	1479		old_locus_tag=Calhy_2223
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2299550	2301028	-	WP_013404071.1	WP_013404071.1		hypothetical protein			CALHY_RS11245	1479	492	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2301052	2301822	-					folE2		CALHY_RS11250	771		old_locus_tag=Calhy_2224
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2301052	2301822	-	WP_013404072.1	WP_013404072.1		GTP cyclohydrolase FolE2	folE2		CALHY_RS11250	771	256	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2301819	2302181	-					queD		CALHY_RS11255	363		old_locus_tag=Calhy_2225
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2301819	2302181	-	WP_013404073.1	WP_013404073.1		6-carboxytetrahydropterin synthase QueD	queD		CALHY_RS11255	363	120	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2302266	2302520	-							CALHY_RS11260	255		old_locus_tag=Calhy_2226
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2302266	2302520	-	WP_013404074.1	WP_013404074.1		hypothetical protein			CALHY_RS11260	255	84	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2302613	2306086	-							CALHY_RS11265	3474		old_locus_tag=Calhy_2227
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2302613	2306086	-	WP_013404075.1	WP_013404075.1		Ig-like domain-containing protein			CALHY_RS11265	3474	1157	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2306247	2307017	-							CALHY_RS11270	771		old_locus_tag=Calhy_2228
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2306247	2307017	-	WP_013404076.1	WP_013404076.1		SigB/SigF/SigG family RNA polymerase sigma factor			CALHY_RS11270	771	256	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2307022	2307378	-							CALHY_RS11275	357		old_locus_tag=Calhy_2229
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2307022	2307378	-	WP_013404077.1	WP_013404077.1		anti-sigma regulatory factor			CALHY_RS11275	357	118	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2307396	2307704	-							CALHY_RS11280	309		old_locus_tag=Calhy_2230
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2307396	2307704	-	WP_013404078.1	WP_013404078.1		STAS domain-containing protein			CALHY_RS11280	309	102	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	2307757	2309145	-							CALHY_RS11285	1389		old_locus_tag=Calhy_2231
