# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2130915	2132216	-	WP_127352379.1	WP_127352379.1		DUF512 domain-containing protein			ELD05_RS10420	1302	433	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2132244	2133041	-							ELD05_RS10425	798		old_locus_tag=ELD05_10425
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2132244	2133041	-	WP_127352380.1	WP_127352380.1		dihydropteroate synthase			ELD05_RS10425	798	265	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2133049	2133516	-							ELD05_RS10430	468		old_locus_tag=ELD05_10430
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2133049	2133516	-	WP_039765366.1	WP_039765366.1		DUF402 domain-containing protein			ELD05_RS10430	468	155	
gene	tRNA	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2133616	2133693	+							ELD05_RS10435	78		old_locus_tag=ELD05_10435
tRNA		GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2133616	2133693	+				tRNA-Pro			ELD05_RS10435	78		anticodon=CGG
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2133696	2134358	-					sigK		ELD05_RS10440	663		old_locus_tag=ELD05_10440
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2133696	2134358	-	WP_127352381.1	WP_127352381.1		RNA polymerase sporulation sigma factor SigK	sigK		ELD05_RS10440	663	220	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2134448	2135674	-							ELD05_RS10445	1227		old_locus_tag=ELD05_10445
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2134448	2135674	-	WP_127352382.1	WP_127352382.1		U32 family peptidase			ELD05_RS10445	1227	408	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2135689	2136327	-							ELD05_RS10450	639		old_locus_tag=ELD05_10450
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2135689	2136327	-	WP_127352383.1	WP_127352383.1		O-methyltransferase			ELD05_RS10450	639	212	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2136332	2137339	-					mltG		ELD05_RS10455	1008		old_locus_tag=ELD05_10455
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2136332	2137339	-	WP_127352384.1	WP_127352384.1		endolytic transglycosylase MltG	mltG		ELD05_RS10455	1008	335	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2137431	2139281	-					typA		ELD05_RS10460	1851		old_locus_tag=ELD05_10460
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2137431	2139281	-	WP_127352385.1	WP_127352385.1		translational GTPase TypA	typA		ELD05_RS10460	1851	616	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2139557	2140033	-							ELD05_RS10465	477		old_locus_tag=ELD05_10465
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2139557	2140033	-	WP_011916452.1	WP_011916452.1		DUF5680 domain-containing protein			ELD05_RS10465	477	158	
gene	pseudogene	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2140156	2140395	+							ELD05_RS14505	240		partial;pseudo;old_locus_tag=ELD05_10470
CDS	without_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2140156	2140395	+				ISNCY family transposase			ELD05_RS14505	240		partial;pseudo
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2140557	2141657	-							ELD05_RS10475	1101		old_locus_tag=ELD05_10475
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2140557	2141657	-	WP_127352386.1	WP_127352386.1		hypothetical protein			ELD05_RS10475	1101	366	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2141816	2144008	-							ELD05_RS10480	2193		old_locus_tag=ELD05_10480
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2141816	2144008	-	WP_011916450.1	WP_011916450.1		regulator of chromosome condensation RCC1			ELD05_RS10480	2193	730	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2144071	2145333	-							ELD05_RS10485	1263		old_locus_tag=ELD05_10485
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2144071	2145333	-	WP_039765382.1	WP_039765382.1		hypothetical protein			ELD05_RS10485	1263	420	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2145401	2146537	-							ELD05_RS10490	1137		old_locus_tag=ELD05_10490
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2145401	2146537	-	WP_011916448.1	WP_011916448.1		hypothetical protein			ELD05_RS10490	1137	378	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2146543	2148099	-							ELD05_RS10495	1557		old_locus_tag=ELD05_10495
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2146543	2148099	-	WP_011916447.1	WP_011916447.1		zinc-ribbon domain-containing protein			ELD05_RS10495	1557	518	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2148335	2149201	+							ELD05_RS10500	867		old_locus_tag=ELD05_10500
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2148335	2149201	+	WP_011916446.1	WP_011916446.1		NPCBM/NEW2 domain-containing protein			ELD05_RS10500	867	288	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2149483	2150721	-					rpoD		ELD05_RS10505	1239		old_locus_tag=ELD05_10505
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2149483	2150721	-	WP_206516880.1	WP_206516880.1		RNA polymerase sigma factor RpoD	rpoD		ELD05_RS10505	1239	412	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2150718	2152484	-					dnaG		ELD05_RS10510	1767		old_locus_tag=ELD05_10510
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2150718	2152484	-	WP_164742597.1	WP_164742597.1		DNA primase	dnaG		ELD05_RS10510	1767	588	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2152571	2153575	-							ELD05_RS10515	1005		old_locus_tag=ELD05_10515
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2152571	2153575	-	WP_011916443.1	WP_011916443.1		deoxyguanosinetriphosphate triphosphohydrolase			ELD05_RS10515	1005	334	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2153788	2155089	-					clpX		ELD05_RS10520	1302		old_locus_tag=ELD05_10520
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2153788	2155089	-	WP_127352388.1	WP_127352388.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		ELD05_RS10520	1302	433	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2155116	2155703	-					clpP		ELD05_RS10525	588		old_locus_tag=ELD05_10525
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2155116	2155703	-	WP_011916441.1	WP_011916441.1		ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP		ELD05_RS10525	588	195	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2155746	2157062	-					tig		ELD05_RS10530	1317		old_locus_tag=ELD05_10530
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2155746	2157062	-	WP_127352389.1	WP_127352389.1		trigger factor	tig		ELD05_RS10530	1317	438	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2157330	2158814	+							ELD05_RS10535	1485		old_locus_tag=ELD05_10535
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2157330	2158814	+	WP_127352390.1	WP_127352390.1		L-fucose/L-arabinose isomerase family protein			ELD05_RS10535	1485	494	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2158885	2160165	-							ELD05_RS10540	1281		old_locus_tag=ELD05_10540
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2158885	2160165	-	WP_127352391.1	WP_127352391.1		L-rhamnose isomerase			ELD05_RS10540	1281	426	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2160191	2160961	-							ELD05_RS10545	771		old_locus_tag=ELD05_10545
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2160191	2160961	-	WP_127352392.1	WP_127352392.1		DeoR/GlpR family DNA-binding transcription regulator			ELD05_RS10545	771	256	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2160998	2163469	-							ELD05_RS10550	2472		old_locus_tag=ELD05_10550
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2160998	2163469	-	WP_127352393.1	WP_127352393.1		alpha-ketoacid dehydrogenase subunit alpha/beta			ELD05_RS10550	2472	823	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2163499	2164863	-					lpdA		ELD05_RS10555	1365		old_locus_tag=ELD05_10555
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2163499	2164863	-	WP_127352394.1	WP_127352394.1		dihydrolipoyl dehydrogenase	lpdA		ELD05_RS10555	1365	454	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2164903	2166288	-							ELD05_RS10560	1386		old_locus_tag=ELD05_10560
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2164903	2166288	-	WP_127352395.1	WP_127352395.1		2-oxo acid dehydrogenase subunit E2			ELD05_RS10560	1386	461	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2166372	2167310	-					lipA		ELD05_RS10565	939		old_locus_tag=ELD05_10565
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2166372	2167310	-	WP_241243696.1	WP_241243696.1		lipoyl synthase	lipA		ELD05_RS10565	939	312	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2167307	2168068	-					lipB		ELD05_RS10570	762		old_locus_tag=ELD05_10570
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2167307	2168068	-	WP_241243470.1	WP_241243470.1		lipoyl(octanoyl) transferase LipB	lipB		ELD05_RS10570	762	253	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2168052	2169317	-							ELD05_RS10575	1266		old_locus_tag=ELD05_10575
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2168052	2169317	-	WP_127352397.1	WP_127352397.1		zinc-binding dehydrogenase			ELD05_RS10575	1266	421	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2169523	2170302	+					srlD		ELD05_RS10580	780		old_locus_tag=ELD05_10580
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2169523	2170302	+	WP_127352398.1	WP_127352398.1		sorbitol-6-phosphate dehydrogenase	srlD		ELD05_RS10580	780	259	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2170330	2171631	+							ELD05_RS10585	1302		old_locus_tag=ELD05_10585
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2170330	2171631	+	WP_127352969.1	WP_127352969.1		PHP domain-containing protein			ELD05_RS10585	1302	433	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2171694	2172743	-							ELD05_RS10590	1050		old_locus_tag=ELD05_10590
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2171694	2172743	-	WP_127352399.1	WP_127352399.1		class II aldolase/adducin family protein			ELD05_RS10590	1050	349	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2172769	2174055	-							ELD05_RS10595	1287		old_locus_tag=ELD05_10595
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2172769	2174055	-	WP_127352400.1	WP_127352400.1		class II aldolase/adducin family protein			ELD05_RS10595	1287	428	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2174641	2175927	-							ELD05_RS10600	1287		old_locus_tag=ELD05_10600
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2174641	2175927	-	WP_127350861.1	WP_127350861.1		IS110 family transposase			ELD05_RS10600	1287	428	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2176573	2177295	+							ELD05_RS14510	723		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2176573	2177295	+	WP_241243425.1	WP_241243425.1		IS110 family transposase			ELD05_RS14510	723	240	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2177318	2177800	+							ELD05_RS14515	483		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2177318	2177800	+	WP_241243426.1	WP_241243426.1		IS110 family transposase			ELD05_RS14515	483	160	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2178509	2181235	-							ELD05_RS10610	2727		old_locus_tag=ELD05_10610
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2178509	2181235	-	WP_127352401.1	WP_127352401.1		UPF0182 family protein			ELD05_RS10610	2727	908	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2181264	2181626	-							ELD05_RS10615	363		old_locus_tag=ELD05_10615
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2181264	2181626	-	WP_127352402.1	WP_127352402.1		YlbF family regulator			ELD05_RS10615	363	120	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2181672	2182607	-							ELD05_RS10620	936		old_locus_tag=ELD05_10620
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2181672	2182607	-	WP_127352403.1	WP_127352403.1		SPFH/Band 7/PHB domain protein			ELD05_RS10620	936	311	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2182649	2183080	-							ELD05_RS10625	432		old_locus_tag=ELD05_10625
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2182649	2183080	-	WP_127352404.1	WP_127352404.1		NfeD family protein			ELD05_RS10625	432	143	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2183093	2185492	-					recJ		ELD05_RS10630	2400		old_locus_tag=ELD05_10630
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2183093	2185492	-	WP_127352405.1	WP_127352405.1		single-stranded-DNA-specific exonuclease RecJ	recJ		ELD05_RS10630	2400	799	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2185547	2186131	-							ELD05_RS10635	585		old_locus_tag=ELD05_10635
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2185547	2186131	-	WP_127352406.1	WP_127352406.1		hypothetical protein			ELD05_RS10635	585	194	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2186268	2186672	-							ELD05_RS10640	405		old_locus_tag=ELD05_10640
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2186268	2186672	-	WP_127352407.1	WP_127352407.1		TIGR04086 family membrane protein			ELD05_RS10640	405	134	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2186755	2187945	-					metK		ELD05_RS10645	1191		old_locus_tag=ELD05_10645
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2186755	2187945	-	WP_127352408.1	WP_127352408.1		methionine adenosyltransferase	metK		ELD05_RS10645	1191	396	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2188375	2189985	-							ELD05_RS10650	1611		old_locus_tag=ELD05_10650
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2188375	2189985	-	WP_241243471.1	WP_241243471.1		methyl-accepting chemotaxis protein			ELD05_RS10650	1611	536	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2190054	2190470	-							ELD05_RS10655	417		old_locus_tag=ELD05_10655
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2190054	2190470	-	WP_127352409.1	WP_127352409.1		secondary thiamine-phosphate synthase enzyme YjbQ			ELD05_RS10655	417	138	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2190614	2191564	+							ELD05_RS10660	951		old_locus_tag=ELD05_10660
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2190614	2191564	+	WP_127352410.1	WP_127352410.1		glycosidase			ELD05_RS10660	951	316	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2191646	2191906	-							ELD05_RS10665	261		old_locus_tag=ELD05_10665
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2191646	2191906	-	WP_127352411.1	WP_127352411.1		hypothetical protein			ELD05_RS10665	261	86	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2191934	2192284	-							ELD05_RS10670	351		old_locus_tag=ELD05_10670
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2191934	2192284	-	WP_127352412.1	WP_127352412.1		hypothetical protein			ELD05_RS10670	351	116	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2192541	2192831	-							ELD05_RS14045	291		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2192541	2192831	-	WP_206516881.1	WP_206516881.1		hypothetical protein			ELD05_RS14045	291	96	
gene	pseudogene	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2193198	2193861	-							ELD05_RS10675	664		partial;pseudo;old_locus_tag=ELD05_10675
CDS	without_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2193198	2193861	-				transposase			ELD05_RS10675	664		partial;pseudo
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2195040	2196326	-							ELD05_RS10680	1287		old_locus_tag=ELD05_10680
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2195040	2196326	-	WP_127350861.1	WP_127350861.1		IS110 family transposase			ELD05_RS10680	1287	428	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2196972	2197694	+							ELD05_RS14520	723		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2196972	2197694	+	WP_241243425.1	WP_241243425.1		IS110 family transposase			ELD05_RS14520	723	240	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2197717	2198199	+							ELD05_RS14525	483		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2197717	2198199	+	WP_241243426.1	WP_241243426.1		IS110 family transposase			ELD05_RS14525	483	160	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2198318	2198998	-							ELD05_RS10690	681		old_locus_tag=ELD05_10690
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2198318	2198998	-	WP_127352413.1	WP_127352413.1		hypothetical protein			ELD05_RS10690	681	226	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2198991	2199647	-							ELD05_RS10695	657		old_locus_tag=ELD05_10695
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2198991	2199647	-	WP_127352414.1	WP_127352414.1		ABC transporter ATP-binding protein			ELD05_RS10695	657	218	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2199884	2200159	+							ELD05_RS14140	276		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2199884	2200159	+	WP_039766613.1	WP_039766613.1		hypothetical protein			ELD05_RS14140	276	91	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2200449	2201207	-							ELD05_RS10705	759		old_locus_tag=ELD05_10705
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2200449	2201207	-	WP_127352416.1	WP_127352416.1		hypothetical protein			ELD05_RS10705	759	252	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2201207	2202031	-							ELD05_RS10710	825		old_locus_tag=ELD05_10710
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2201207	2202031	-	WP_241243697.1	WP_241243697.1		hypothetical protein			ELD05_RS10710	825	274	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2202780	2204066	-							ELD05_RS10715	1287		old_locus_tag=ELD05_10715
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2202780	2204066	-	WP_127350861.1	WP_127350861.1		IS110 family transposase			ELD05_RS10715	1287	428	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2204752	2205267	-							ELD05_RS10720	516		old_locus_tag=ELD05_10720
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2204752	2205267	-	WP_241243472.1	WP_241243472.1		ARC6/PARC6 family protein			ELD05_RS10720	516	171	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2205491	2205832	-							ELD05_RS14530	342		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2205491	2205832	-	WP_241243698.1	WP_241243698.1		amidase domain-containing protein			ELD05_RS14530	342	113	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2205893	2206087	-							ELD05_RS14535	195		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2205893	2206087	-	WP_241243473.1	WP_241243473.1		hypothetical protein			ELD05_RS14535	195	64	
gene	pseudogene	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2206702	2207928	-							ELD05_RS10730	1227		pseudo;old_locus_tag=ELD05_10730
CDS	without_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2206702	2207928	-				IS256 family transposase			ELD05_RS10730	1227		pseudo
gene	pseudogene	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2208034	2208189	+							ELD05_RS10735	156		partial;pseudo;old_locus_tag=ELD05_10735
CDS	without_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2208034	2208189	+				transposase			ELD05_RS10735	156		partial;pseudo
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2208450	2209037	-							ELD05_RS10740	588		old_locus_tag=ELD05_10740
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2208450	2209037	-	WP_127352418.1	WP_127352418.1		hypothetical protein			ELD05_RS10740	588	195	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2209057	2209914	-							ELD05_RS10745	858		old_locus_tag=ELD05_10745
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2209057	2209914	-	WP_241243474.1	WP_241243474.1		hypothetical protein			ELD05_RS10745	858	285	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2210488	2211432	-							ELD05_RS10750	945		old_locus_tag=ELD05_10750
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2210488	2211432	-	WP_127350942.1	WP_127350942.1		transposase			ELD05_RS10750	945	314	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2212405	2212779	+							ELD05_RS10755	375		old_locus_tag=ELD05_10755
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2212405	2212779	+	WP_237698987.1	WP_237698987.1		hypothetical protein			ELD05_RS10755	375	124	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2212808	2213395	+							ELD05_RS10760	588		old_locus_tag=ELD05_10760
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2212808	2213395	+	WP_127352419.1	WP_127352419.1		VanZ family protein			ELD05_RS10760	588	195	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2213977	2215635	-					ilvB		ELD05_RS10770	1659		old_locus_tag=ELD05_10770
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2213977	2215635	-	WP_127352420.1	WP_127352420.1		biosynthetic-type acetolactate synthase large subunit	ilvB		ELD05_RS10770	1659	552	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2215663	2217321	-					ilvD		ELD05_RS10775	1659		old_locus_tag=ELD05_10775
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2215663	2217321	-	WP_127352421.1	WP_127352421.1		dihydroxy-acid dehydratase	ilvD		ELD05_RS10775	1659	552	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2217352	2218233	-					ilvE		ELD05_RS10780	882		old_locus_tag=ELD05_10780
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2217352	2218233	-	WP_127352422.1	WP_127352422.1		branched-chain-amino-acid transaminase	ilvE		ELD05_RS10780	882	293	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2218488	2219210	-							ELD05_RS10785	723		old_locus_tag=ELD05_10785
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2218488	2219210	-	WP_127352423.1	WP_127352423.1		peptidase M42			ELD05_RS10785	723	240	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	2219394	2220353	-							ELD05_RS10790	960		old_locus_tag=ELD05_10790
