# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2426988	2427449	-							CALKRO_RS11245	462		old_locus_tag=Calkro_2226
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2426988	2427449	-	WP_237699080.1	WP_237699080.1		hypothetical protein			CALKRO_RS11245	462	153	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2427799	2427966	+							CALKRO_RS13930	168		
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2427799	2427966	+	WP_237699157.1	WP_237699157.1		hypothetical protein			CALKRO_RS13930	168	55	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2428379	2429242	-							CALKRO_RS11250	864		old_locus_tag=Calkro_2228
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2428379	2429242	-	WP_013431135.1	WP_013431135.1		hypothetical protein			CALKRO_RS11250	864	287	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2429353	2430618	-							CALKRO_RS13130	1266		old_locus_tag=Calkro_2229
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2429353	2430618	-	WP_013431136.1	WP_013431136.1		glycoside hydrolase family protein			CALKRO_RS13130	1266	421	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2430646	2431746	-							CALKRO_RS11260	1101		old_locus_tag=Calkro_2230
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2430646	2431746	-	WP_013431137.1	WP_013431137.1		glycosyltransferase family 4 protein			CALKRO_RS11260	1101	366	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2431740	2431967	-							CALKRO_RS11265	228		old_locus_tag=Calkro_2231
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2431740	2431967	-	WP_013431138.1	WP_013431138.1		hypothetical protein			CALKRO_RS11265	228	75	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2432494	2434839	+							CALKRO_RS11270	2346		old_locus_tag=Calkro_2232
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2432494	2434839	+	WP_013431139.1	WP_013431139.1		glycoside hydrolase family 65 protein			CALKRO_RS11270	2346	781	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2434911	2435930	-							CALKRO_RS11275	1020		old_locus_tag=Calkro_2233
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2434911	2435930	-	WP_013431140.1	WP_013431140.1		LacI family transcriptional regulator			CALKRO_RS11275	1020	339	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2436021	2436848	-							CALKRO_RS11280	828		old_locus_tag=Calkro_2234
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2436021	2436848	-	WP_041742010.1	WP_041742010.1		carbohydrate ABC transporter permease			CALKRO_RS11280	828	275	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2436898	2437785	-							CALKRO_RS11285	888		old_locus_tag=Calkro_2235
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2436898	2437785	-	WP_013431142.1	WP_013431142.1		sugar ABC transporter permease			CALKRO_RS11285	888	295	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2437885	2439111	-							CALKRO_RS11290	1227		old_locus_tag=Calkro_2236
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2437885	2439111	-	WP_013431143.1	WP_013431143.1		ABC transporter substrate-binding protein			CALKRO_RS11290	1227	408	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2439433	2441700	-							CALKRO_RS11295	2268		old_locus_tag=Calkro_2237
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2439433	2441700	-	WP_013431144.1	WP_013431144.1		glycoside hydrolase family 65 protein			CALKRO_RS11295	2268	755	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2441714	2442385	-							CALKRO_RS11300	672		old_locus_tag=Calkro_2238
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2441714	2442385	-	WP_041741753.1	WP_041741753.1		beta-phosphoglucomutase family hydrolase			CALKRO_RS11300	672	223	
gene	rRNA	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2442786	2442902	-					rrf		CALKRO_RS11305	117		old_locus_tag=Calkro_R0056
rRNA		GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2442786	2442902	-				5S ribosomal RNA	rrf		CALKRO_RS11305	117		
gene	rRNA	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2442976	2445947	-							CALKRO_RS11310	2972		old_locus_tag=Calkro_R0057
rRNA		GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2442976	2445947	-				23S ribosomal RNA			CALKRO_RS11310	2972		
gene	tRNA	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2446019	2446095	-							CALKRO_RS11315	77		old_locus_tag=Calkro_R0058
tRNA		GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2446019	2446095	-				tRNA-Ile			CALKRO_RS11315	77		anticodon=GAT
gene	tRNA	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2446105	2446180	-							CALKRO_RS11320	76		old_locus_tag=Calkro_R0059
tRNA		GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2446105	2446180	-				tRNA-Ala			CALKRO_RS11320	76		anticodon=TGC
gene	rRNA	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2446249	2447793	-							CALKRO_RS11325	1545		old_locus_tag=Calkro_R0060
rRNA		GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2446249	2447793	-				16S ribosomal RNA			CALKRO_RS11325	1545		
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2448045	2448674	-					yunB		CALKRO_RS11330	630		old_locus_tag=Calkro_2239
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2448045	2448674	-	WP_013431146.1	WP_013431146.1		sporulation protein YunB	yunB		CALKRO_RS11330	630	209	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2448746	2449801	-							CALKRO_RS11335	1056		old_locus_tag=Calkro_2240
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2448746	2449801	-	WP_013431147.1	WP_013431147.1		mannose-1-phosphate guanylyltransferase			CALKRO_RS11335	1056	351	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2449807	2450970	-							CALKRO_RS11340	1164		old_locus_tag=Calkro_2241
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2449807	2450970	-	WP_013431148.1	WP_013431148.1		hypothetical protein			CALKRO_RS11340	1164	387	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2451039	2452805	-							CALKRO_RS11345	1767		old_locus_tag=Calkro_2242
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2451039	2452805	-	WP_013431149.1	WP_013431149.1		phosphoenolpyruvate carboxykinase (GTP)			CALKRO_RS11345	1767	588	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2452970	2453818	-					rsmA		CALKRO_RS11350	849		old_locus_tag=Calkro_2243
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2452970	2453818	-	WP_013431150.1	WP_013431150.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		CALKRO_RS11350	849	282	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2453894	2454259	-					yajC		CALKRO_RS11355	366		old_locus_tag=Calkro_2244
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2453894	2454259	-	WP_013431151.1	WP_013431151.1		preprotein translocase subunit YajC	yajC		CALKRO_RS11355	366	121	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2454381	2455376	+							CALKRO_RS11360	996		old_locus_tag=Calkro_2245
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2454381	2455376	+	WP_013431152.1	WP_013431152.1		radical SAM protein			CALKRO_RS11360	996	331	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2455373	2456800	-							CALKRO_RS11365	1428		old_locus_tag=Calkro_2246
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2455373	2456800	-	WP_013431153.1	WP_013431153.1		glycosyltransferase family 39 protein			CALKRO_RS11365	1428	475	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2456818	2457249	-							CALKRO_RS11370	432		old_locus_tag=Calkro_2247
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2456818	2457249	-	WP_011915882.1	WP_011915882.1		GtrA family protein			CALKRO_RS11370	432	143	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2457242	2458189	-							CALKRO_RS11375	948		old_locus_tag=Calkro_2248
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2457242	2458189	-	WP_013431154.1	WP_013431154.1		glycosyltransferase family 2 protein			CALKRO_RS11375	948	315	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2458196	2458936	-							CALKRO_RS11380	741		
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2458196	2458936	-	WP_041741756.1	WP_041741756.1		hypothetical protein			CALKRO_RS11380	741	246	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2460179	2461240	+							CALKRO_RS11390	1062		old_locus_tag=Calkro_2251
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2460179	2461240	+	WP_013431156.1	WP_013431156.1		hypothetical protein			CALKRO_RS11390	1062	353	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2461452	2462510	+							CALKRO_RS11395	1059		old_locus_tag=Calkro_2252
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2461452	2462510	+	WP_237699081.1	WP_237699081.1		glycosyltransferase family 39 protein			CALKRO_RS11395	1059	352	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2462960	2464033	-					tgt		CALKRO_RS11400	1074		old_locus_tag=Calkro_2253
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2462960	2464033	-	WP_013431157.1	WP_013431157.1		tRNA guanosine(34) transglycosylase Tgt	tgt		CALKRO_RS11400	1074	357	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2464088	2464867	-					thiD		CALKRO_RS11405	780		old_locus_tag=Calkro_2254
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2464088	2464867	-	WP_013431158.1	WP_013431158.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		CALKRO_RS11405	780	259	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2464911	2466173	-					thiC		CALKRO_RS11410	1263		old_locus_tag=Calkro_2255
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2464911	2466173	-	WP_013431159.1	WP_013431159.1		phosphomethylpyrimidine synthase ThiC	thiC		CALKRO_RS11410	1263	420	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2466180	2466845	-					thiE		CALKRO_RS11415	666		old_locus_tag=Calkro_2256
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2466180	2466845	-	WP_193345557.1	WP_193345557.1		thiamine phosphate synthase	thiE		CALKRO_RS11415	666	221	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2466832	2467443	-					thiF		CALKRO_RS11420	612		old_locus_tag=Calkro_2257
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2466832	2467443	-	WP_013431161.1	WP_013431161.1		sulfur carrier protein ThiS adenylyltransferase ThiF	thiF		CALKRO_RS11420	612	203	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2467440	2468552	-					thiH		CALKRO_RS11425	1113		old_locus_tag=Calkro_2258
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2467440	2468552	-	WP_013431162.1	WP_013431162.1		2-iminoacetate synthase ThiH	thiH		CALKRO_RS11425	1113	370	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2468601	2469365	-							CALKRO_RS11430	765		old_locus_tag=Calkro_2259
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2468601	2469365	-	WP_013431163.1	WP_013431163.1		thiazole synthase			CALKRO_RS11430	765	254	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2469419	2469610	-					thiS		CALKRO_RS11435	192		old_locus_tag=Calkro_2260
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2469419	2469610	-	WP_083789264.1	WP_083789264.1		sulfur carrier protein ThiS	thiS		CALKRO_RS11435	192	63	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2469979	2470932	-							CALKRO_RS11440	954		old_locus_tag=Calkro_2261
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2469979	2470932	-	WP_013431165.1	WP_013431165.1		Rpn family recombination-promoting nuclease/putative transposase			CALKRO_RS11440	954	317	
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2471177	2472125	-							CALKRO_RS11445	949		pseudo;old_locus_tag=Calkro_2262
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2471177	2472125	-				Rpn family recombination-promoting nuclease/putative transposase			CALKRO_RS11445	949		pseudo
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2472351	2472737	-							CALKRO_RS11450	387		old_locus_tag=Calkro_2264
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2472351	2472737	-	WP_013431167.1	WP_013431167.1		GntR family transcriptional regulator			CALKRO_RS11450	387	128	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2472754	2473539	-							CALKRO_RS11455	786		old_locus_tag=Calkro_2265
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2472754	2473539	-	WP_013431168.1	WP_013431168.1		YhfC family glutamic-type intramembrane protease			CALKRO_RS11455	786	261	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2473752	2474687	-					hprK		CALKRO_RS11460	936		old_locus_tag=Calkro_2266
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2473752	2474687	-	WP_013431169.1	WP_013431169.1		HPr(Ser) kinase/phosphatase	hprK		CALKRO_RS11460	936	311	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2474726	2476507	-					uvrC		CALKRO_RS11465	1782		old_locus_tag=Calkro_2267
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2474726	2476507	-	WP_013431170.1	WP_013431170.1		excinuclease ABC subunit UvrC	uvrC		CALKRO_RS11465	1782	593	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2476545	2477777	-							CALKRO_RS11470	1233		old_locus_tag=Calkro_2268
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2476545	2477777	-	WP_013431171.1	WP_013431171.1		CdaR family protein			CALKRO_RS11470	1233	410	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2477781	2478638	-					cdaA		CALKRO_RS11475	858		old_locus_tag=Calkro_2269
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2477781	2478638	-	WP_013431172.1	WP_013431172.1		diadenylate cyclase CdaA	cdaA		CALKRO_RS11475	858	285	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2478660	2479508	-					amrS		CALKRO_RS11480	849		old_locus_tag=Calkro_2270
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2478660	2479508	-	WP_013431173.1	WP_013431173.1		AmmeMemoRadiSam system radical SAM enzyme	amrS		CALKRO_RS11480	849	282	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2479526	2480926	-					amrA		CALKRO_RS11485	1401		old_locus_tag=Calkro_2271
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2479526	2480926	-	WP_013431174.1	WP_013431174.1		AmmeMemoRadiSam system protein A	amrA		CALKRO_RS11485	1401	466	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2481086	2482024	-							CALKRO_RS11490	939		old_locus_tag=Calkro_2272
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2481086	2482024	-	WP_013431175.1	WP_013431175.1		sugar phosphate isomerase/epimerase			CALKRO_RS11490	939	312	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2482070	2483113	-							CALKRO_RS11495	1044		old_locus_tag=Calkro_2273
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2482070	2483113	-	WP_013431176.1	WP_013431176.1		Gfo/Idh/MocA family oxidoreductase			CALKRO_RS11495	1044	347	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2483208	2484191	-							CALKRO_RS11500	984		old_locus_tag=Calkro_2274
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2483208	2484191	-	WP_013431177.1	WP_013431177.1		LacI family transcriptional regulator			CALKRO_RS11500	984	327	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2484298	2485563	-							CALKRO_RS11505	1266		old_locus_tag=Calkro_2275
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2484298	2485563	-	WP_013431178.1	WP_013431178.1		MFS transporter			CALKRO_RS11505	1266	421	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2485608	2486303	-							CALKRO_RS11510	696		old_locus_tag=Calkro_2276
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2485608	2486303	-	WP_013431179.1	WP_013431179.1		anaerobic ribonucleoside-triphosphate reductase activating protein			CALKRO_RS11510	696	231	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2486428	2489292	-							CALKRO_RS11515	2865		old_locus_tag=Calkro_2277
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2486428	2489292	-	WP_013431180.1	WP_013431180.1		UvrD-helicase domain-containing protein			CALKRO_RS11515	2865	954	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2489321	2491948	-							CALKRO_RS11520	2628		old_locus_tag=Calkro_2278
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2489321	2491948	-	WP_013431181.1	WP_013431181.1		hypothetical protein			CALKRO_RS11520	2628	875	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2492344	2492526	-							CALKRO_RS11525	183		
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2492344	2492526	-	WP_041741764.1	WP_041741764.1		hypothetical protein			CALKRO_RS11525	183	60	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2492562	2492927	-							CALKRO_RS11530	366		old_locus_tag=Calkro_2279
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2492562	2492927	-	WP_237699082.1	WP_237699082.1		type II toxin-antitoxin system VapC family toxin			CALKRO_RS11530	366	121	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2493185	2493418	-							CALKRO_RS11535	234		old_locus_tag=Calkro_2280
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2493185	2493418	-	WP_237699083.1	WP_237699083.1		type II toxin-antitoxin system HicA family toxin			CALKRO_RS11535	234	77	
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2493735	2494098	-							CALKRO_RS13565	364		partial;pseudo
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2493735	2494098	-				UPF0236 family protein			CALKRO_RS13565	364		partial;pseudo
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2494433	2495893	-							CALKRO_RS11545	1461		old_locus_tag=Calkro_2285
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2494433	2495893	-	WP_013431183.1	WP_013431183.1		hypothetical protein			CALKRO_RS11545	1461	486	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2495890	2496630	-							CALKRO_RS11550	741		old_locus_tag=Calkro_2286
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2495890	2496630	-	WP_013431184.1	WP_013431184.1		ABC transporter ATP-binding protein			CALKRO_RS11550	741	246	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2496618	2497289	-							CALKRO_RS11555	672		old_locus_tag=Calkro_2287
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2496618	2497289	-	WP_013431185.1	WP_013431185.1		cysteine peptidase family C39 domain-containing protein			CALKRO_RS11555	672	223	
gene	pseudogene	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2497639	2498816	+							CALKRO_RS11560	1178		pseudo;old_locus_tag=Calkro_2288
CDS	without_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2497639	2498816	+				transposase			CALKRO_RS11560	1178		pseudo
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2498881	2499792	-							CALKRO_RS11565	912		old_locus_tag=Calkro_2289
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2498881	2499792	-	WP_013431186.1	WP_013431186.1		ABC transporter ATP-binding protein			CALKRO_RS11565	912	303	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2500121	2501314	-							CALKRO_RS11570	1194		old_locus_tag=Calkro_2290
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2500121	2501314	-	WP_014042404.1	WP_014042404.1		ABC transporter permease subunit			CALKRO_RS11570	1194	397	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2501426	2501644	-							CALKRO_RS11575	219		old_locus_tag=Calkro_2291
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2501426	2501644	-	WP_013431188.1	WP_013431188.1		class IIb bacteriocin, lactobin A/cerein 7B family			CALKRO_RS11575	219	72	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2501733	2503133	-							CALKRO_RS11580	1401		old_locus_tag=Calkro_2292
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2501733	2503133	-	WP_013431189.1	WP_013431189.1		HlyD family efflux transporter periplasmic adaptor subunit			CALKRO_RS11580	1401	466	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2503130	2505334	-							CALKRO_RS11585	2205		old_locus_tag=Calkro_2293
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2503130	2505334	-	WP_013431190.1	WP_013431190.1		peptidase domain-containing ABC transporter			CALKRO_RS11585	2205	734	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2506044	2507861	-							CALKRO_RS11590	1818		old_locus_tag=Calkro_2295
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2506044	2507861	-	WP_013431191.1	WP_013431191.1		bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase			CALKRO_RS11590	1818	605	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2507885	2509126	-							CALKRO_RS11595	1242		old_locus_tag=Calkro_2296
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2507885	2509126	-	WP_013431192.1	WP_013431192.1		homocysteine S-methyltransferase family protein			CALKRO_RS11595	1242	413	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2509193	2509531	-							CALKRO_RS11600	339		old_locus_tag=Calkro_2297
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2509193	2509531	-	WP_013431193.1	WP_013431193.1		HPr family phosphocarrier protein			CALKRO_RS11600	339	112	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2509506	2510483	-					whiA		CALKRO_RS11605	978		old_locus_tag=Calkro_2298
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2509506	2510483	-	WP_013431194.1	WP_013431194.1		DNA-binding protein WhiA	whiA		CALKRO_RS11605	978	325	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2510523	2511839	-							CALKRO_RS11610	1317		old_locus_tag=Calkro_2299
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2510523	2511839	-	WP_237699084.1	WP_237699084.1		YvcK family protein			CALKRO_RS11610	1317	438	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2511847	2512719	-					rapZ		CALKRO_RS11615	873		old_locus_tag=Calkro_2300
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2511847	2512719	-	WP_013431196.1	WP_013431196.1		RNase adapter RapZ	rapZ		CALKRO_RS11615	873	290	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2512734	2513678	-					murB		CALKRO_RS11620	945		old_locus_tag=Calkro_2301
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2512734	2513678	-	WP_013431197.1	WP_013431197.1		UDP-N-acetylmuramate dehydrogenase	murB		CALKRO_RS11620	945	314	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2513740	2514372	-							CALKRO_RS11625	633		old_locus_tag=Calkro_2302
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2513740	2514372	-	WP_013431198.1	WP_013431198.1		SOS response-associated peptidase			CALKRO_RS11625	633	210	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2514378	2515205	-							CALKRO_RS11630	828		old_locus_tag=Calkro_2303
