# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1847553	1848869	-							CALOW_RS08895	1317		old_locus_tag=Calow_1763
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1847553	1848869	-	WP_013412626.1	WP_013412626.1		alpha-glucosidase/alpha-galactosidase			CALOW_RS08895	1317	438	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1849037	1850554	-							CALOW_RS08900	1518		old_locus_tag=Calow_1764
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1849037	1850554	-	WP_013411883.1	WP_013411883.1		alpha-N-arabinofuranosidase			CALOW_RS08900	1518	505	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1850639	1852897	-							CALOW_RS08905	2259		old_locus_tag=Calow_1765
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1850639	1852897	-	WP_013412627.1	WP_013412627.1		glycoside hydrolase family 95 protein			CALOW_RS08905	2259	752	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1852934	1854697	-							CALOW_RS08910	1764		old_locus_tag=Calow_1766
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1852934	1854697	-	WP_013412628.1	WP_013412628.1		glycoside hydrolase family 127 protein			CALOW_RS08910	1764	587	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1854753	1855589	-							CALOW_RS08915	837		old_locus_tag=Calow_1767
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1854753	1855589	-	WP_238524923.1	WP_238524923.1		glycoside hydrolase family 31 protein			CALOW_RS08915	837	278	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1855777	1856790	-							CALOW_RS08920	1014		old_locus_tag=Calow_1768
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1855777	1856790	-	WP_013412629.1	WP_013412629.1		LacI family transcriptional regulator			CALOW_RS08920	1014	337	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1857027	1860146	+							CALOW_RS08925	3120		old_locus_tag=Calow_1769
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1857027	1860146	+	WP_013412630.1	WP_013412630.1		glycoside hydrolase			CALOW_RS08925	3120	1039	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1860245	1861234	+							CALOW_RS08930	990		old_locus_tag=Calow_1770
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1860245	1861234	+	WP_013412631.1	WP_013412631.1		Gfo/Idh/MocA family oxidoreductase			CALOW_RS08930	990	329	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1861398	1866770	-							CALOW_RS08935	5373		old_locus_tag=Calow_1771
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1861398	1866770	-	WP_013412632.1	WP_013412632.1		S-layer homology domain-containing protein			CALOW_RS08935	5373	1790	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1867106	1868323	-							CALOW_RS08940	1218		old_locus_tag=Calow_1772
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1867106	1868323	-	WP_013412633.1	WP_013412633.1		Gfo/Idh/MocA family oxidoreductase			CALOW_RS08940	1218	405	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1868351	1869439	-							CALOW_RS08945	1089		old_locus_tag=Calow_1773
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1868351	1869439	-	WP_013412634.1	WP_013412634.1		zinc-binding dehydrogenase			CALOW_RS08945	1089	362	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1869452	1871239	-							CALOW_RS08950	1788		old_locus_tag=Calow_1774
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1869452	1871239	-	WP_148221698.1	WP_148221698.1		FAD-binding protein			CALOW_RS08950	1788	595	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1871242	1872387	-							CALOW_RS08955	1146		old_locus_tag=Calow_1775
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1871242	1872387	-	WP_013412636.1	WP_013412636.1		4Fe-4S binding protein			CALOW_RS08955	1146	381	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1872715	1875321	-							CALOW_RS08960	2607		old_locus_tag=Calow_1776
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1872715	1875321	-	WP_013412637.1	WP_013412637.1		hypothetical protein			CALOW_RS08960	2607	868	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1875413	1876978	-							CALOW_RS08965	1566		old_locus_tag=Calow_1777
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1875413	1876978	-	WP_013412638.1	WP_013412638.1		extracellular solute-binding protein			CALOW_RS08965	1566	521	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1877067	1877945	-							CALOW_RS08970	879		old_locus_tag=Calow_1778
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1877067	1877945	-	WP_013412639.1	WP_013412639.1		carbohydrate ABC transporter permease			CALOW_RS08970	879	292	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1877979	1878944	-							CALOW_RS08975	966		old_locus_tag=Calow_1779
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1877979	1878944	-	WP_013412640.1	WP_013412640.1		sugar ABC transporter permease			CALOW_RS08975	966	321	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1879193	1880932	-							CALOW_RS08980	1740		old_locus_tag=Calow_1780
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1879193	1880932	-	WP_238524924.1	WP_238524924.1		hypothetical protein			CALOW_RS08980	1740	579	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1880901	1881728	-							CALOW_RS12125	828		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1880901	1881728	-	WP_238524925.1	WP_238524925.1		hypothetical protein			CALOW_RS12125	828	275	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1881906	1882142	-					rpsR		CALOW_RS08985	237		old_locus_tag=Calow_1781
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1881906	1882142	-	WP_041738077.1	WP_041738077.1		30S ribosomal protein S18	rpsR		CALOW_RS08985	237	78	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1882221	1882706	-							CALOW_RS08990	486		old_locus_tag=Calow_1782
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1882221	1882706	-	WP_013412642.1	WP_013412642.1		single-stranded DNA-binding protein			CALOW_RS08990	486	161	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1882722	1883012	-					rpsF		CALOW_RS08995	291		old_locus_tag=Calow_1783
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1882722	1883012	-	WP_013412643.1	WP_013412643.1		30S ribosomal protein S6	rpsF		CALOW_RS08995	291	96	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1883140	1884270	-							CALOW_RS09000	1131		old_locus_tag=Calow_1784
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1883140	1884270	-	WP_013412644.1	WP_013412644.1		aldo/keto reductase			CALOW_RS09000	1131	376	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1884383	1885450	-					leuB		CALOW_RS09005	1068		old_locus_tag=Calow_1785
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1884383	1885450	-	WP_013412645.1	WP_013412645.1		3-isopropylmalate dehydrogenase	leuB		CALOW_RS09005	1068	355	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1885443	1885943	-					leuD		CALOW_RS09010	501		old_locus_tag=Calow_1786
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1885443	1885943	-	WP_013412646.1	WP_013412646.1		3-isopropylmalate dehydratase small subunit	leuD		CALOW_RS09010	501	166	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1885943	1887232	-					leuC		CALOW_RS09015	1290		old_locus_tag=Calow_1787
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1885943	1887232	-	WP_013412647.1	WP_013412647.1		3-isopropylmalate dehydratase large subunit	leuC		CALOW_RS09015	1290	429	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1887388	1887843	-							CALOW_RS09020	456		old_locus_tag=Calow_1788
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1887388	1887843	-	WP_013412648.1	WP_013412648.1		chemotaxis protein CheW			CALOW_RS09020	456	151	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1887840	1888959	-					prfB		CALOW_RS09025	1120		old_locus_tag=Calow_1789
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1887840	1888959	-	WP_013412649.1	WP_013412649.1		peptide chain release factor 2	prfB		CALOW_RS09025	1119	372	ribosomal_slippage
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1889001	1891547	-					secA		CALOW_RS09030	2547		old_locus_tag=Calow_1790
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1889001	1891547	-	WP_013412650.1	WP_013412650.1		preprotein translocase subunit SecA	secA		CALOW_RS09030	2547	848	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1891705	1892247	-					raiA		CALOW_RS09035	543		old_locus_tag=Calow_1791
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1891705	1892247	-	WP_013412651.1	WP_013412651.1		ribosome-associated translation inhibitor RaiA	raiA		CALOW_RS09035	543	180	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1892534	1893616	-							CALOW_RS09040	1083		old_locus_tag=Calow_1792
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1892534	1893616	-	WP_013412652.1	WP_013412652.1		DUF362 domain-containing protein			CALOW_RS09040	1083	360	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1893636	1895240	-					dnaX		CALOW_RS09045	1605		old_locus_tag=Calow_1793
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1893636	1895240	-	WP_013412653.1	WP_013412653.1		DNA polymerase III subunit gamma/tau	dnaX		CALOW_RS09045	1605	534	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1895259	1897409	-					rnr		CALOW_RS09050	2151		old_locus_tag=Calow_1794
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1895259	1897409	-	WP_013412654.1	WP_013412654.1		ribonuclease R	rnr		CALOW_RS09050	2151	716	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1897441	1897998	-							CALOW_RS09055	558		old_locus_tag=Calow_1795
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1897441	1897998	-	WP_013412655.1	WP_013412655.1		HDIG domain-containing protein			CALOW_RS09055	558	185	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1898100	1898336	-					secG		CALOW_RS09060	237		old_locus_tag=Calow_1796
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1898100	1898336	-	WP_013412656.1	WP_013412656.1		preprotein translocase subunit SecG	secG		CALOW_RS09060	237	78	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1898379	1898543	-							CALOW_RS11785	165		old_locus_tag=Calow_1797
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1898379	1898543	-	WP_013412657.1	WP_013412657.1		hypothetical protein			CALOW_RS11785	165	54	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1899203	1899995	+							CALOW_RS09070	793		pseudo;old_locus_tag=Calow_1798
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1899203	1899995	+				S8 family peptidase			CALOW_RS09070	793		pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1900021	1900884	+							CALOW_RS09075	864		old_locus_tag=Calow_1799
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1900021	1900884	+	WP_013412658.1	WP_013412658.1		hypothetical protein			CALOW_RS09075	864	287	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1901006	1901551	+							CALOW_RS09080	546		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1901006	1901551	+	WP_041737681.1	WP_041737681.1		hypothetical protein			CALOW_RS09080	546	181	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1901563	1902081	+							CALOW_RS09085	519		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1901563	1902081	+	WP_041737684.1	WP_041737684.1		hypothetical protein			CALOW_RS09085	519	172	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1902461	1902784	+							CALOW_RS09090	324		old_locus_tag=Calow_1802
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1902461	1902784	+	WP_013412659.1	WP_013412659.1		hypothetical protein			CALOW_RS09090	324	107	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1902910	1903056	+							CALOW_RS11890	147		old_locus_tag=Calow_1803
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1902910	1903056	+	WP_013412660.1	WP_013412660.1		hypothetical protein			CALOW_RS11890	147	48	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1903024	1904087	-							CALOW_RS11665	1064		pseudo;old_locus_tag=Calow_1804
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1903024	1904087	-				transposase			CALOW_RS11665	1064		pseudo
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1904168	1904333	+							CALOW_RS12130	166		partial;pseudo;old_locus_tag=Calow_1805
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1904168	1904333	+				helix-turn-helix domain-containing protein			CALOW_RS12130	166		partial;pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1904834	1905448	+							CALOW_RS09095	615		old_locus_tag=Calow_1806
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1904834	1905448	+	WP_013412661.1	WP_013412661.1		hypothetical protein			CALOW_RS09095	615	204	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1905654	1907351	+							CALOW_RS09100	1698		partial;pseudo;old_locus_tag=Calow_1807
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1905654	1907351	+				IS1182 family transposase			CALOW_RS09100	1698		partial;pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1907985	1908821	-					dapF		CALOW_RS09105	837		old_locus_tag=Calow_1808
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1907985	1908821	-	WP_013412663.1	WP_013412663.1		diaminopimelate epimerase	dapF		CALOW_RS09105	837	278	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1908847	1910205	-							CALOW_RS09110	1359		old_locus_tag=Calow_1809
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1908847	1910205	-	WP_013412664.1	WP_013412664.1		PFL family protein			CALOW_RS09110	1359	452	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1910236	1910505	-							CALOW_RS09115	270		old_locus_tag=Calow_1810
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1910236	1910505	-	WP_013412665.1	WP_013412665.1		ACT domain-containing protein			CALOW_RS09115	270	89	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1910550	1911473	-							CALOW_RS09120	924		old_locus_tag=Calow_1811
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1910550	1911473	-	WP_013412666.1	WP_013412666.1		carbohydrate kinase			CALOW_RS09120	924	307	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1911834	1912208	-					speD		CALOW_RS09125	375		old_locus_tag=Calow_1812
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1911834	1912208	-	WP_013412667.1	WP_013412667.1		adenosylmethionine decarboxylase	speD		CALOW_RS09125	375	124	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1912393	1913193	-							CALOW_RS09130	801		old_locus_tag=Calow_1813
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1912393	1913193	-	WP_013412668.1	WP_013412668.1		Cof-type HAD-IIB family hydrolase			CALOW_RS09130	801	266	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1913317	1914591	-							CALOW_RS09135	1275		old_locus_tag=Calow_1814
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1913317	1914591	-	WP_013412669.1	WP_013412669.1		DUF1015 domain-containing protein			CALOW_RS09135	1275	424	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1914648	1916243	-					serA		CALOW_RS09140	1596		old_locus_tag=Calow_1815
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1914648	1916243	-	WP_013412670.1	WP_013412670.1		phosphoglycerate dehydrogenase	serA		CALOW_RS09140	1596	531	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1916248	1917408	-							CALOW_RS09145	1161		old_locus_tag=Calow_1816
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1916248	1917408	-	WP_013412671.1	WP_013412671.1		alanine--glyoxylate aminotransferase family protein			CALOW_RS09145	1161	386	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1917627	1918091	-							CALOW_RS09150	465		old_locus_tag=Calow_1817
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1917627	1918091	-	WP_013412672.1	WP_013412672.1		hypothetical protein			CALOW_RS09150	465	154	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1918195	1918752	-					efp		CALOW_RS09155	558		old_locus_tag=Calow_1818
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1918195	1918752	-	WP_013412673.1	WP_013412673.1		elongation factor P	efp		CALOW_RS09155	558	185	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1918821	1920536	-							CALOW_RS09160	1716		old_locus_tag=Calow_1819
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1918821	1920536	-	WP_013412674.1	WP_013412674.1		Rne/Rng family ribonuclease			CALOW_RS09160	1716	571	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1920536	1921168	-							CALOW_RS09165	633		old_locus_tag=Calow_1820
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1920536	1921168	-	WP_013412675.1	WP_013412675.1		TIGR03936 family radical SAM-associated protein			CALOW_RS09165	633	210	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1921158	1922999	-							CALOW_RS09170	1842		old_locus_tag=Calow_1821
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1921158	1922999	-	WP_013412676.1	WP_013412676.1		TIGR03960 family B12-binding radical SAM protein			CALOW_RS09170	1842	613	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1923084	1923926	-							CALOW_RS09175	843		old_locus_tag=Calow_1822
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1923084	1923926	-	WP_013412677.1	WP_013412677.1		DegV family protein			CALOW_RS09175	843	280	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1923955	1924419	-					trmL		CALOW_RS09180	465		old_locus_tag=Calow_1823
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1923955	1924419	-	WP_013412678.1	WP_013412678.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		CALOW_RS09180	465	154	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1924453	1924929	-							CALOW_RS09185	477		old_locus_tag=Calow_1824
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1924453	1924929	-	WP_013412679.1	WP_013412679.1		chemotaxis protein CheX			CALOW_RS09185	477	158	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1924990	1926117	-							CALOW_RS09190	1128		old_locus_tag=Calow_1825
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1924990	1926117	-	WP_013412680.1	WP_013412680.1		DUF362 domain-containing protein			CALOW_RS09190	1128	375	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1926110	1926949	-							CALOW_RS09195	840		old_locus_tag=Calow_1826
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1926110	1926949	-	WP_013412681.1	WP_013412681.1		Cof-type HAD-IIB family hydrolase			CALOW_RS09195	840	279	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1927055	1928674	-					groL		CALOW_RS09200	1620		old_locus_tag=Calow_1827
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1927055	1928674	-	WP_013291182.1	WP_013291182.1		chaperonin GroEL	groL		CALOW_RS09200	1620	539	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1928706	1928993	-							CALOW_RS09205	288		old_locus_tag=Calow_1828
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1928706	1928993	-	WP_011916829.1	WP_011916829.1		co-chaperone GroES			CALOW_RS09205	288	95	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1929214	1930062	-							CALOW_RS09210	849		old_locus_tag=Calow_1829
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1929214	1930062	-	WP_013412682.1	WP_013412682.1		AraC family transcriptional regulator			CALOW_RS09210	849	282	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1930081	1930338	-							CALOW_RS09215	258		old_locus_tag=Calow_1830
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1930081	1930338	-	WP_174254506.1	WP_174254506.1		hypothetical protein			CALOW_RS09215	258	85	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1930398	1930928	-							CALOW_RS09220	531		old_locus_tag=Calow_1831
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1930398	1930928	-	WP_013412684.1	WP_013412684.1		hypothetical protein			CALOW_RS09220	531	176	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1930959	1931222	-							CALOW_RS09225	264		old_locus_tag=Calow_1832
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1930959	1931222	-	WP_013412685.1	WP_013412685.1		hypothetical protein			CALOW_RS09225	264	87	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1931275	1932660	-							CALOW_RS09230	1386		old_locus_tag=Calow_1833
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1931275	1932660	-	WP_013412686.1	WP_013412686.1		FapA family protein			CALOW_RS09230	1386	461	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1932696	1933436	-							CALOW_RS09235	741		old_locus_tag=Calow_1834
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1932696	1933436	-	WP_013412687.1	WP_013412687.1		FliA/WhiG family RNA polymerase sigma factor			CALOW_RS09235	741	246	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1933456	1933650	-							CALOW_RS09240	195		old_locus_tag=Calow_1835
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1933456	1933650	-	WP_013412688.1	WP_013412688.1		hypothetical protein			CALOW_RS09240	195	64	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1933669	1934151	-							CALOW_RS09245	483		old_locus_tag=Calow_1836
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1933669	1934151	-	WP_013412689.1	WP_013412689.1		chemotaxis protein CheD			CALOW_RS09245	483	160	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1934155	1934772	-							CALOW_RS09250	618		old_locus_tag=Calow_1837
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1934155	1934772	-	WP_013412690.1	WP_013412690.1		chemotaxis protein CheC			CALOW_RS09250	618	205	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1934779	1935201	-							CALOW_RS09255	423		old_locus_tag=Calow_1838
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1934779	1935201	-	WP_013412691.1	WP_013412691.1		chemotaxis protein CheW			CALOW_RS09255	423	140	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1935238	1937238	-							CALOW_RS09260	2001		old_locus_tag=Calow_1839
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1935238	1937238	-	WP_013412692.1	WP_013412692.1		chemotaxis protein CheA			CALOW_RS09260	2001	666	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1937284	1937976	-							CALOW_RS09265	693		old_locus_tag=Calow_1840
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1937284	1937976	-	WP_013412693.1	WP_013412693.1		flagellar brake protein			CALOW_RS09265	693	230	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1937992	1938888	-							CALOW_RS09270	897		old_locus_tag=Calow_1841
